"LAT","LON","SFCWind (m/s)"
-45.00, 226.25,  8.0040
-45.00, 228.75,  8.0864
-45.00, 231.25,  8.1885
-45.00, 233.75,  8.3755
-45.00, 236.25,  8.5896
-45.00, 238.75,  8.7641
-45.00, 241.25,  8.9689
-45.00, 243.75,  9.2444
-45.00, 246.25,  9.5107
-45.00, 248.75,  9.7813
-45.00, 251.25, 10.0171
-45.00, 253.75, 10.2457
-45.00, 256.25, 10.4212
-45.00, 258.75, 10.5485
-45.00, 261.25, 10.6423
-45.00, 263.75, 10.6716
-45.00, 266.25, 10.6671
-45.00, 268.75, 10.6381
-45.00, 271.25, 10.6065
-45.00, 273.75, 10.4520
-45.00, 276.25, 10.4492
-45.00, 278.75,  9.9644
-45.00, 281.25,  9.8127
-45.00, 283.75,  8.7300
-45.00, 286.25,  3.2352
-45.00, 288.75,  5.2584
-45.00, 291.25,  4.0381
-45.00, 293.75,  5.3263
-45.00, 296.25,  7.1076
-45.00, 298.75,  7.1457
-45.00, 301.25,  7.2568
-45.00, 303.75,  7.4102
-45.00, 306.25,  7.7637
-45.00, 308.75,  8.2062
-45.00, 311.25,  8.5073
-45.00, 313.75,  8.6372
-45.00, 316.25,  8.7031
-45.00, 318.75,  8.8057
-45.00, 321.25,  8.8609
-45.00, 323.75,  8.8161
-45.00, 326.25,  8.8347
-45.00, 328.75,  9.0338
-45.00, 331.25,  9.2838
-45.00, 333.75,  9.4250
-45.00, 336.25,  9.5465
-45.00, 338.75,  9.6911
-45.00, 341.25,  9.6923
-45.00, 343.75,  9.6273
-45.00, 346.25,  9.6679
-45.00, 348.75,  9.8511
-45.00, 351.25,  9.9552
-45.00, 353.75, 10.0847
-45.00, 356.25, 10.1423
-45.00, 358.75, 10.1409
-43.00,   1.25,  9.4631
-43.00,   3.75,  9.4564
-43.00,   6.25,  9.4299
-43.00,   8.75,  9.6171
-43.00,  11.25,  9.8489
-43.00,  13.75,  9.7649
-43.00,  16.25,  9.5664
-43.00,  18.75,  9.4875
-43.00,  21.25,  9.4264
-43.00,  23.75,  9.2559
-43.00,  26.25,  9.0619
-43.00,  28.75,  9.0977
-43.00,  31.25,  9.3405
-43.00,  33.75,  9.5494
-43.00,  36.25,  9.6164
-43.00,  38.75,  9.6313
-43.00,  41.25,  9.7202
-43.00,  43.75,  9.8266
-43.00,  46.25,  9.8521
-43.00,  48.75,  9.8124
-43.00,  51.25,  9.7170
-43.00,  53.75,  9.5373
-43.00,  56.25,  9.2697
-43.00,  58.75,  9.1301
-43.00,  61.25,  9.0504
-43.00,  63.75,  9.0284
-43.00,  66.25,  8.7773
-43.00,  68.75,  8.7278
-43.00,  71.25,  8.7676
-43.00,  73.75,  8.9203
-43.00,  76.25,  8.9555
-43.00,  78.75,  8.8653
-43.00,  81.25,  8.6412
-43.00,  83.75,  8.4473
-43.00,  86.25,  8.3372
-43.00,  88.75,  8.1832
-43.00,  91.25,  8.0128
-43.00,  93.75,  7.9658
-43.00,  96.25,  7.9921
-43.00,  98.75,  7.9326
-43.00, 101.25,  7.8044
-43.00, 103.75,  7.6446
-43.00, 106.25,  7.4940
-43.00, 108.75,  7.3169
-43.00, 111.25,  7.1390
-43.00, 113.75,  7.0590
-43.00, 116.25,  7.1153
-43.00, 118.75,  7.2852
-43.00, 121.25,  7.4512
-43.00, 123.75,  7.5834
-43.00, 126.25,  7.7105
-43.00, 128.75,  7.8251
-43.00, 131.25,  7.9167
-43.00, 133.75,  7.9952
-43.00, 136.25,  8.0344
-43.00, 138.75,  8.0609
-43.00, 141.25,  7.9424
-43.00, 143.75,  7.7404
-43.00, 146.25,  5.2366
-43.00, 148.75,  8.0475
-43.00, 151.25,  9.1454
-43.00, 153.75,  8.9069
-43.00, 156.25,  9.1444
-43.00, 158.75,  9.3819
-43.00, 161.25,  9.3034
-43.00, 163.75,  8.9021
-43.00, 166.25,  8.4711
-43.00, 168.75,  5.5018
-43.00, 171.25,  3.1272
-43.00, 173.75,  5.4934
-43.00, 176.25,  7.1282
-43.00, 178.75,  7.5933
-43.00, 181.25,  7.7541
-43.00, 183.75,  7.5458
-43.00, 186.25,  7.7657
-43.00, 188.75,  7.8408
-43.00, 191.25,  7.7006
-43.00, 193.75,  7.4606
-43.00, 196.25,  7.2388
-43.00, 198.75,  7.0160
-43.00, 201.25,  6.9371
-43.00, 203.75,  7.0685
-43.00, 206.25,  7.1070
-43.00, 208.75,  6.8918
-43.00, 211.25,  6.9154
-43.00, 213.75,  6.9276
-43.00, 216.25,  6.8918
-43.00, 218.75,  6.9312
-43.00, 221.25,  7.0414
-43.00, 223.75,  7.2227
-43.00, 226.25,  7.3912
-43.00, 228.75,  7.4975
-43.00, 231.25,  7.5332
-43.00, 233.75,  7.6449
-43.00, 236.25,  7.8415
-43.00, 238.75,  8.0610
-43.00, 241.25,  8.2513
-43.00, 243.75,  8.4227
-43.00, 246.25,  8.6124
-43.00, 248.75,  8.8266
-43.00, 251.25,  9.0509
-43.00, 253.75,  9.2299
-43.00, 256.25,  9.3875
-43.00, 258.75,  9.5054
-43.00, 261.25,  9.6291
-43.00, 263.75,  9.6604
-43.00, 266.25,  9.7873
-43.00, 268.75,  9.7883
-43.00, 271.25,  9.7779
-43.00, 273.75,  9.6122
-43.00, 276.25,  9.6027
-43.00, 278.75,  9.0199
-43.00, 281.25,  8.7242
-43.00, 283.75,  7.3597
-43.00, 286.25,  3.5937
-43.00, 288.75,  4.4378
-43.00, 291.25,  3.3751
-43.00, 293.75,  3.8896
-43.00, 296.25,  6.4404
-43.00, 298.75,  6.6028
-43.00, 301.25,  6.9102
-43.00, 303.75,  7.3352
-43.00, 306.25,  7.8196
-43.00, 308.75,  8.1690
-43.00, 311.25,  8.3766
-43.00, 313.75,  8.5505
-43.00, 316.25,  8.5653
-43.00, 318.75,  8.5100
-43.00, 321.25,  8.5032
-43.00, 323.75,  8.4979
-43.00, 326.25,  8.5715
-43.00, 328.75,  8.6616
-43.00, 331.25,  8.7332
-43.00, 333.75,  8.8147
-43.00, 336.25,  8.8085
-43.00, 338.75,  8.7221
-43.00, 341.25,  8.5688
-43.00, 343.75,  8.5317
-43.00, 346.25,  8.8834
-43.00, 348.75,  9.1681
-43.00, 351.25,  9.2667
-43.00, 353.75,  9.2261
-43.00, 356.25,  9.2757
-43.00, 358.75,  9.4106
-41.00,   1.25,  8.4801
-41.00,   3.75,  8.4769
-41.00,   6.25,  8.4626
-41.00,   8.75,  8.5812
-41.00,  11.25,  8.6613
-41.00,  13.75,  8.5959
-41.00,  16.25,  8.5740
-41.00,  18.75,  8.6700
-41.00,  21.25,  8.6471
-41.00,  23.75,  8.3237
-41.00,  26.25,  7.8624
-41.00,  28.75,  7.8034
-41.00,  31.25,  8.0430
-41.00,  33.75,  8.3696
-41.00,  36.25,  8.6831
-41.00,  38.75,  8.9110
-41.00,  41.25,  9.0540
-41.00,  43.75,  9.2339
-41.00,  46.25,  9.3061
-41.00,  48.75,  9.1731
-41.00,  51.25,  9.0702
-41.00,  53.75,  8.9933
-41.00,  56.25,  8.9093
-41.00,  58.75,  8.8246
-41.00,  61.25,  8.6926
-41.00,  63.75,  8.5619
-41.00,  66.25,  8.4997
-41.00,  68.75,  8.4573
-41.00,  71.25,  8.4157
-41.00,  73.75,  8.2657
-41.00,  76.25,  8.0189
-41.00,  78.75,  7.7317
-41.00,  81.25,  7.5614
-41.00,  83.75,  7.3523
-41.00,  86.25,  7.2818
-41.00,  88.75,  7.2209
-41.00,  91.25,  7.1411
-41.00,  93.75,  7.1344
-41.00,  96.25,  7.0547
-41.00,  98.75,  6.8048
-41.00, 101.25,  6.5645
-41.00, 103.75,  6.3428
-41.00, 106.25,  6.0425
-41.00, 108.75,  5.7280
-41.00, 111.25,  5.7003
-41.00, 113.75,  5.8927
-41.00, 116.25,  6.1061
-41.00, 118.75,  6.2923
-41.00, 121.25,  6.3270
-41.00, 123.75,  6.4060
-41.00, 126.25,  6.4691
-41.00, 128.75,  6.4805
-41.00, 131.25,  6.4576
-41.00, 133.75,  6.4570
-41.00, 136.25,  6.4093
-41.00, 138.75,  6.4556
-41.00, 141.25,  6.5859
-41.00, 143.75,  6.4439
-41.00, 146.25,  3.2677
-41.00, 148.75,  6.5076
-41.00, 151.25,  8.2637
-41.00, 153.75,  7.9600
-41.00, 156.25,  8.2006
-41.00, 158.75,  8.3625
-41.00, 161.25,  8.2651
-41.00, 163.75,  8.0530
-41.00, 166.25,  7.8398
-41.00, 168.75,  7.1161
-41.00, 171.25,  4.9563
-41.00, 173.75,  3.4982
-41.00, 176.25,  5.6162
-41.00, 178.75,  7.9222
-41.00, 181.25,  7.7156
-41.00, 183.75,  7.5983
-41.00, 186.25,  7.6278
-41.00, 188.75,  7.6269
-41.00, 191.25,  7.3400
-41.00, 193.75,  7.0124
-41.00, 196.25,  6.7466
-41.00, 198.75,  6.5294
-41.00, 201.25,  6.7140
-41.00, 203.75,  6.8646
-41.00, 206.25,  6.6136
-41.00, 208.75,  6.2261
-41.00, 211.25,  6.3346
-41.00, 213.75,  6.3984
-41.00, 216.25,  6.4324
-41.00, 218.75,  6.4281
-41.00, 221.25,  6.3709
-41.00, 223.75,  6.4726
-41.00, 226.25,  6.6259
-41.00, 228.75,  6.6975
-41.00, 231.25,  6.8047
-41.00, 233.75,  6.8982
-41.00, 236.25,  7.0758
-41.00, 238.75,  7.3087
-41.00, 241.25,  7.4875
-41.00, 243.75,  7.5577
-41.00, 246.25,  7.6588
-41.00, 248.75,  7.8036
-41.00, 251.25,  7.9500
-41.00, 253.75,  8.0618
-41.00, 256.25,  8.1674
-41.00, 258.75,  8.2950
-41.00, 261.25,  8.4362
-41.00, 263.75,  8.5236
-41.00, 266.25,  8.6823
-41.00, 268.75,  8.7621
-41.00, 271.25,  8.7979
-41.00, 273.75,  8.6202
-41.00, 276.25,  8.5671
-41.00, 278.75,  7.9509
-41.00, 281.25,  7.5594
-41.00, 283.75,  6.2404
-41.00, 286.25,  3.5771
-41.00, 288.75,  2.6372
-41.00, 291.25,  2.6065
-41.00, 293.75,  2.9339
-41.00, 296.25,  5.4862
-41.00, 298.75,  5.9834
-41.00, 301.25,  6.4130
-41.00, 303.75,  7.4413
-41.00, 306.25,  8.1480
-41.00, 308.75,  8.3662
-41.00, 311.25,  8.2339
-41.00, 313.75,  8.1789
-41.00, 316.25,  8.2644
-41.00, 318.75,  8.3820
-41.00, 321.25,  8.3477
-41.00, 323.75,  8.2790
-41.00, 326.25,  8.1605
-41.00, 328.75,  8.0055
-41.00, 331.25,  7.9430
-41.00, 333.75,  7.8604
-41.00, 336.25,  7.7753
-41.00, 338.75,  7.6325
-41.00, 341.25,  7.4588
-41.00, 343.75,  7.5228
-41.00, 346.25,  7.9049
-41.00, 348.75,  8.2077
-41.00, 351.25,  8.2372
-41.00, 353.75,  8.2117
-41.00, 356.25,  8.3196
-41.00, 358.75,  8.4043
-39.00,   1.25,  7.3026
-39.00,   3.75,  7.2292
-39.00,   6.25,  7.2226
-39.00,   8.75,  7.3486
-39.00,  11.25,  7.4588
-39.00,  13.75,  7.4219
-39.00,  16.25,  7.3766
-39.00,  18.75,  7.3177
-39.00,  21.25,  7.3410
-39.00,  23.75,  7.3545
-39.00,  26.25,  7.3336
-39.00,  28.75,  7.3517
-39.00,  31.25,  7.4448
-39.00,  33.75,  7.6102
-39.00,  36.25,  7.8767
-39.00,  38.75,  8.1212
-39.00,  41.25,  8.2716
-39.00,  43.75,  8.4010
-39.00,  46.25,  8.4264
-39.00,  48.75,  8.4112
-39.00,  51.25,  8.4067
-39.00,  53.75,  8.4061
-39.00,  56.25,  8.4066
-39.00,  58.75,  8.2377
-39.00,  61.25,  8.1426
-39.00,  63.75,  8.0834
-39.00,  66.25,  7.9737
-39.00,  68.75,  7.7587
-39.00,  71.25,  7.4887
-39.00,  73.75,  7.2499
-39.00,  76.25,  6.9905
-39.00,  78.75,  6.8434
-39.00,  81.25,  6.6309
-39.00,  83.75,  6.5318
-39.00,  86.25,  6.4975
-39.00,  88.75,  6.4583
-39.00,  91.25,  6.3566
-39.00,  93.75,  6.2080
-39.00,  96.25,  5.9438
-39.00,  98.75,  5.5853
-39.00, 101.25,  5.3110
-39.00, 103.75,  5.1583
-39.00, 106.25,  5.1494
-39.00, 108.75,  5.3228
-39.00, 111.25,  5.6982
-39.00, 113.75,  6.0180
-39.00, 116.25,  6.1473
-39.00, 118.75,  6.1532
-39.00, 121.25,  6.0759
-39.00, 123.75,  6.0098
-39.00, 126.25,  5.9316
-39.00, 128.75,  5.9096
-39.00, 131.25,  5.8454
-39.00, 133.75,  5.8538
-39.00, 136.25,  6.0142
-39.00, 138.75,  6.2636
-39.00, 141.25,  6.2479
-39.00, 143.75,  5.2054
-39.00, 146.25,  5.0597
-39.00, 148.75,  7.0768
-39.00, 151.25,  7.7232
-39.00, 153.75,  7.5797
-39.00, 156.25,  7.7384
-39.00, 158.75,  7.8816
-39.00, 161.25,  7.8416
-39.00, 163.75,  7.6019
-39.00, 166.25,  7.3458
-39.00, 168.75,  7.0153
-39.00, 171.25,  6.7907
-39.00, 173.75,  4.9862
-39.00, 176.25,  3.3278
-39.00, 178.75,  6.9026
-39.00, 181.25,  7.5029
-39.00, 183.75,  7.1764
-39.00, 186.25,  6.9820
-39.00, 188.75,  6.9683
-39.00, 191.25,  6.7427
-39.00, 193.75,  6.4475
-39.00, 196.25,  6.1737
-39.00, 198.75,  6.0428
-39.00, 201.25,  6.1407
-39.00, 203.75,  6.1618
-39.00, 206.25,  5.8389
-39.00, 208.75,  5.6180
-39.00, 211.25,  5.9467
-39.00, 213.75,  6.0883
-39.00, 216.25,  6.0774
-39.00, 218.75,  5.9190
-39.00, 221.25,  5.7217
-39.00, 223.75,  5.7054
-39.00, 226.25,  5.8278
-39.00, 228.75,  5.9178
-39.00, 231.25,  6.0034
-39.00, 233.75,  6.0362
-39.00, 236.25,  6.0561
-39.00, 238.75,  6.1635
-39.00, 241.25,  6.3157
-39.00, 243.75,  6.4326
-39.00, 246.25,  6.4902
-39.00, 248.75,  6.5546
-39.00, 251.25,  6.6849
-39.00, 253.75,  6.8522
-39.00, 256.25,  7.0309
-39.00, 258.75,  7.1851
-39.00, 261.25,  7.3327
-39.00, 263.75,  7.4362
-39.00, 266.25,  7.5923
-39.00, 268.75,  7.6595
-39.00, 271.25,  7.7930
-39.00, 273.75,  7.6362
-39.00, 276.25,  7.5355
-39.00, 278.75,  6.9197
-39.00, 281.25,  6.7479
-39.00, 283.75,  6.0319
-39.00, 286.25,  3.6740
-39.00, 288.75,  2.4724
-39.00, 291.25,  2.6667
-39.00, 293.75,  2.9238
-39.00, 296.25,  4.3563
-39.00, 298.75,  5.0647
-39.00, 301.25,  5.2752
-39.00, 303.75,  7.5000
-39.00, 306.25,  8.1919
-39.00, 308.75,  8.2319
-39.00, 311.25,  8.0888
-39.00, 313.75,  8.1911
-39.00, 316.25,  8.0840
-39.00, 318.75,  7.9147
-39.00, 321.25,  7.6692
-39.00, 323.75,  7.4752
-39.00, 326.25,  7.3256
-39.00, 328.75,  7.2237
-39.00, 331.25,  7.0269
-39.00, 333.75,  6.8429
-39.00, 336.25,  6.6850
-39.00, 338.75,  6.6197
-39.00, 341.25,  6.5392
-39.00, 343.75,  6.6018
-39.00, 346.25,  6.6997
-39.00, 348.75,  6.6998
-39.00, 351.25,  6.7394
-39.00, 353.75,  6.9228
-39.00, 356.25,  7.1062
-39.00, 358.75,  7.2712
-37.00,   1.25,  6.2610
-37.00,   3.75,  6.1486
-37.00,   6.25,  6.1170
-37.00,   8.75,  6.1710
-37.00,  11.25,  6.1270
-37.00,  13.75,  6.1208
-37.00,  16.25,  6.2264
-37.00,  18.75,  6.3439
-37.00,  21.25,  6.5252
-37.00,  23.75,  6.7481
-37.00,  26.25,  6.8421
-37.00,  28.75,  6.7881
-37.00,  31.25,  6.7423
-37.00,  33.75,  6.8898
-37.00,  36.25,  7.0959
-37.00,  38.75,  7.2368
-37.00,  41.25,  7.3293
-37.00,  43.75,  7.4175
-37.00,  46.25,  7.4246
-37.00,  48.75,  7.4841
-37.00,  51.25,  7.5684
-37.00,  53.75,  7.6098
-37.00,  56.25,  7.5013
-37.00,  58.75,  7.4561
-37.00,  61.25,  7.3896
-37.00,  63.75,  7.2475
-37.00,  66.25,  7.0552
-37.00,  68.75,  6.8118
-37.00,  71.25,  6.5313
-37.00,  73.75,  6.2934
-37.00,  76.25,  6.2298
-37.00,  78.75,  6.0297
-37.00,  81.25,  5.8749
-37.00,  83.75,  5.7925
-37.00,  86.25,  5.7564
-37.00,  88.75,  5.7277
-37.00,  91.25,  5.6511
-37.00,  93.75,  5.4390
-37.00,  96.25,  5.1214
-37.00,  98.75,  4.7463
-37.00, 101.25,  4.5602
-37.00, 103.75,  4.8815
-37.00, 106.25,  5.5349
-37.00, 108.75,  6.3228
-37.00, 111.25,  6.9278
-37.00, 113.75,  7.2413
-37.00, 116.25,  7.1989
-37.00, 118.75,  6.8574
-37.00, 121.25,  6.5771
-37.00, 123.75,  6.4320
-37.00, 126.25,  6.2604
-37.00, 128.75,  6.1265
-37.00, 131.25,  6.1233
-37.00, 133.75,  6.3235
-37.00, 136.25,  6.7746
-37.00, 138.75,  6.6514
-37.00, 141.25,  4.3770
-37.00, 143.75,  3.7241
-37.00, 146.25,  3.0264
-37.00, 148.75,  3.0524
-37.00, 151.25,  7.0324
-37.00, 153.75,  7.5153
-37.00, 156.25,  7.4314
-37.00, 158.75,  7.4939
-37.00, 161.25,  7.4749
-37.00, 163.75,  7.1748
-37.00, 166.25,  6.9680
-37.00, 168.75,  6.8056
-37.00, 171.25,  6.6570
-37.00, 173.75,  5.4577
-37.00, 176.25,  4.4939
-37.00, 178.75,  6.8065
-37.00, 181.25,  6.9815
-37.00, 183.75,  6.3386
-37.00, 186.25,  5.9874
-37.00, 188.75,  5.7603
-37.00, 191.25,  5.4806
-37.00, 193.75,  5.3948
-37.00, 196.25,  5.2920
-37.00, 198.75,  5.4083
-37.00, 201.25,  5.5731
-37.00, 203.75,  5.6024
-37.00, 206.25,  5.3214
-37.00, 208.75,  5.3978
-37.00, 211.25,  5.6534
-37.00, 213.75,  5.5100
-37.00, 216.25,  5.3268
-37.00, 218.75,  5.0251
-37.00, 221.25,  4.7483
-37.00, 223.75,  4.6630
-37.00, 226.25,  4.9184
-37.00, 228.75,  5.1344
-37.00, 231.25,  5.2127
-37.00, 233.75,  5.2116
-37.00, 236.25,  5.2242
-37.00, 238.75,  5.2701
-37.00, 241.25,  5.3977
-37.00, 243.75,  5.5166
-37.00, 246.25,  5.5683
-37.00, 248.75,  5.6383
-37.00, 251.25,  5.7180
-37.00, 253.75,  5.8803
-37.00, 256.25,  6.1095
-37.00, 258.75,  6.2584
-37.00, 261.25,  6.3651
-37.00, 263.75,  6.4220
-37.00, 266.25,  6.5523
-37.00, 268.75,  6.6660
-37.00, 271.25,  6.7413
-37.00, 273.75,  6.6445
-37.00, 276.25,  6.5517
-37.00, 278.75,  6.1758
-37.00, 281.25,  6.6805
-37.00, 283.75,  6.6792
-37.00, 286.25,  4.3413
-37.00, 288.75,  3.0032
-37.00, 291.25,  2.9780
-37.00, 293.75,  4.4813
-37.00, 296.25,  4.6216
-37.00, 298.75,  3.2826
-37.00, 301.25,  3.3539
-37.00, 303.75,  6.0021
-37.00, 306.25,  7.9433
-37.00, 308.75,  8.2887
-37.00, 311.25,  7.9764
-37.00, 313.75,  7.6698
-37.00, 316.25,  7.4099
-37.00, 318.75,  7.1534
-37.00, 321.25,  6.8220
-37.00, 323.75,  6.5683
-37.00, 326.25,  6.5455
-37.00, 328.75,  6.4946
-37.00, 331.25,  6.3822
-37.00, 333.75,  6.1931
-37.00, 336.25,  5.9898
-37.00, 338.75,  5.7935
-37.00, 341.25,  5.7249
-37.00, 343.75,  5.7279
-37.00, 346.25,  5.6934
-37.00, 348.75,  5.7549
-37.00, 351.25,  5.9213
-37.00, 353.75,  6.0965
-37.00, 356.25,  6.2155
-37.00, 358.75,  6.2675
-35.00,   1.25,  5.2218
-35.00,   3.75,  5.1779
-35.00,   6.25,  5.2011
-35.00,   8.75,  5.4618
-35.00,  11.25,  5.8195
-35.00,  13.75,  6.2591
-35.00,  16.25,  6.7400
-35.00,  18.75,  6.7430
-35.00,  21.25,  6.3545
-35.00,  23.75,  6.4898
-35.00,  26.25,  6.8555
-35.00,  28.75,  6.9959
-35.00,  31.25,  6.8374
-35.00,  33.75,  6.6115
-35.00,  36.25,  6.6766
-35.00,  38.75,  6.7861
-35.00,  41.25,  6.9015
-35.00,  43.75,  6.9468
-35.00,  46.25,  6.8763
-35.00,  48.75,  6.8570
-35.00,  51.25,  6.8473
-35.00,  53.75,  6.7370
-35.00,  56.25,  6.7593
-35.00,  58.75,  6.7056
-35.00,  61.25,  6.6022
-35.00,  63.75,  6.4206
-35.00,  66.25,  6.1756
-35.00,  68.75,  5.9553
-35.00,  71.25,  5.8878
-35.00,  73.75,  5.8471
-35.00,  76.25,  5.6611
-35.00,  78.75,  5.6093
-35.00,  81.25,  5.5819
-35.00,  83.75,  5.5517
-35.00,  86.25,  5.5320
-35.00,  88.75,  5.3626
-35.00,  91.25,  5.0396
-35.00,  93.75,  4.7537
-35.00,  96.25,  4.4992
-35.00,  98.75,  4.4093
-35.00, 101.25,  4.9226
-35.00, 103.75,  5.8725
-35.00, 106.25,  6.7901
-35.00, 108.75,  7.7664
-35.00, 111.25,  8.4982
-35.00, 113.75,  8.8339
-35.00, 116.25,  7.2498
-35.00, 118.75,  6.8602
-35.00, 121.25,  7.5067
-35.00, 123.75,  7.1635
-35.00, 126.25,  7.0613
-35.00, 128.75,  7.0319
-35.00, 131.25,  7.1661
-35.00, 133.75,  7.1452
-35.00, 136.25,  5.7369
-35.00, 138.75,  4.4971
-35.00, 141.25,  5.0433
-35.00, 143.75,  4.8371
-35.00, 146.25,  3.6084
-35.00, 148.75,  3.0426
-35.00, 151.25,  6.2996
-35.00, 153.75,  7.4210
-35.00, 156.25,  7.4811
-35.00, 158.75,  7.4023
-35.00, 161.25,  7.2945
-35.00, 163.75,  7.0777
-35.00, 166.25,  6.9667
-35.00, 168.75,  6.6217
-35.00, 171.25,  6.1922
-35.00, 173.75,  3.5978
-35.00, 176.25,  6.2001
-35.00, 178.75,  6.4623
-35.00, 181.25,  5.8547
-35.00, 183.75,  5.3367
-35.00, 186.25,  5.0864
-35.00, 188.75,  4.7334
-35.00, 191.25,  4.5523
-35.00, 193.75,  4.6463
-35.00, 196.25,  4.9398
-35.00, 198.75,  5.1394
-35.00, 201.25,  5.2386
-35.00, 203.75,  5.1955
-35.00, 206.25,  5.1344
-35.00, 208.75,  5.4359
-35.00, 211.25,  5.4142
-35.00, 213.75,  5.1614
-35.00, 216.25,  4.7295
-35.00, 218.75,  4.3074
-35.00, 221.25,  4.1575
-35.00, 223.75,  4.1795
-35.00, 226.25,  4.3701
-35.00, 228.75,  4.6548
-35.00, 231.25,  4.9176
-35.00, 233.75,  5.1479
-35.00, 236.25,  5.2784
-35.00, 238.75,  5.3941
-35.00, 241.25,  5.5293
-35.00, 243.75,  5.5419
-35.00, 246.25,  5.4227
-35.00, 248.75,  5.3652
-35.00, 251.25,  5.4004
-35.00, 253.75,  5.4967
-35.00, 256.25,  5.5898
-35.00, 258.75,  5.5735
-35.00, 261.25,  5.5720
-35.00, 263.75,  5.6031
-35.00, 266.25,  5.7473
-35.00, 268.75,  5.8507
-35.00, 271.25,  5.9702
-35.00, 273.75,  5.8710
-35.00, 276.25,  5.8149
-35.00, 278.75,  5.9649
-35.00, 281.25,  7.0835
-35.00, 283.75,  7.6306
-35.00, 286.25,  6.5351
-35.00, 288.75,  2.9358
-35.00, 291.25,  2.7094
-35.00, 293.75,  4.7014
-35.00, 296.25,  4.9622
-35.00, 298.75,  3.4168
-35.00, 301.25,  3.3686
-35.00, 303.75,  4.4921
-35.00, 306.25,  6.4438
-35.00, 308.75,  8.3646
-35.00, 311.25,  8.1777
-35.00, 313.75,  7.5381
-35.00, 316.25,  7.3382
-35.00, 318.75,  7.1110
-35.00, 321.25,  6.7943
-35.00, 323.75,  6.4968
-35.00, 326.25,  6.4018
-35.00, 328.75,  6.2104
-35.00, 331.25,  5.9556
-35.00, 333.75,  5.7816
-35.00, 336.25,  5.7349
-35.00, 338.75,  5.6278
-35.00, 341.25,  5.4302
-35.00, 343.75,  5.2847
-35.00, 346.25,  5.1219
-35.00, 348.75,  5.0646
-35.00, 351.25,  5.1281
-35.00, 353.75,  5.1671
-35.00, 356.25,  5.1800
-35.00, 358.75,  5.1895
-33.00,   1.25,  4.6671
-33.00,   3.75,  4.7634
-33.00,   6.25,  5.1619
-33.00,   8.75,  5.9170
-33.00,  11.25,  6.7809
-33.00,  13.75,  7.7828
-33.00,  16.25,  7.8867
-33.00,  18.75,  4.3522
-33.00,  21.25,  2.8443
-33.00,  23.75,  2.8686
-33.00,  26.25,  3.3356
-33.00,  28.75,  6.0965
-33.00,  31.25,  7.5811
-33.00,  33.75,  7.2894
-33.00,  36.25,  6.7417
-33.00,  38.75,  6.7001
-33.00,  41.25,  6.6177
-33.00,  43.75,  6.5260
-33.00,  46.25,  6.4939
-33.00,  48.75,  6.5110
-33.00,  51.25,  6.4532
-33.00,  53.75,  6.4549
-33.00,  56.25,  6.3964
-33.00,  58.75,  6.1834
-33.00,  61.25,  5.9847
-33.00,  63.75,  5.7995
-33.00,  66.25,  5.7485
-33.00,  68.75,  5.7517
-33.00,  71.25,  5.6709
-33.00,  73.75,  5.5988
-33.00,  76.25,  5.6001
-33.00,  78.75,  5.4727
-33.00,  81.25,  5.3559
-33.00,  83.75,  5.2037
-33.00,  86.25,  4.9215
-33.00,  88.75,  4.6714
-33.00,  91.25,  4.5778
-33.00,  93.75,  4.5680
-33.00,  96.25,  4.7607
-33.00,  98.75,  5.3314
-33.00, 101.25,  6.1648
-33.00, 103.75,  7.0751
-33.00, 106.25,  7.9784
-33.00, 108.75,  8.9289
-33.00, 111.25,  9.4670
-33.00, 113.75,  9.3194
-33.00, 116.25,  5.8025
-33.00, 118.75,  5.3142
-33.00, 121.25,  5.0918
-33.00, 123.75,  5.3840
-33.00, 126.25,  7.3878
-33.00, 128.75,  7.9217
-33.00, 131.25,  7.7160
-33.00, 133.75,  6.5716
-33.00, 136.25,  4.3559
-33.00, 138.75,  3.7114
-33.00, 141.25,  4.3569
-33.00, 143.75,  4.7851
-33.00, 146.25,  3.5647
-33.00, 148.75,  3.1666
-33.00, 151.25,  4.3485
-33.00, 153.75,  7.1922
-33.00, 156.25,  7.4315
-33.00, 158.75,  7.0335
-33.00, 161.25,  6.9035
-33.00, 163.75,  6.9054
-33.00, 166.25,  6.6595
-33.00, 168.75,  6.2493
-33.00, 171.25,  5.8442
-33.00, 173.75,  5.5853
-33.00, 176.25,  5.5505
-33.00, 178.75,  5.0678
-33.00, 181.25,  4.7996
-33.00, 183.75,  4.4298
-33.00, 186.25,  4.1238
-33.00, 188.75,  4.1016
-33.00, 191.25,  4.3679
-33.00, 193.75,  4.8982
-33.00, 196.25,  5.1063
-33.00, 198.75,  5.0967
-33.00, 201.25,  5.1315
-33.00, 203.75,  5.3271
-33.00, 206.25,  5.5656
-33.00, 208.75,  5.6030
-33.00, 211.25,  5.3024
-33.00, 213.75,  4.7601
-33.00, 216.25,  4.2543
-33.00, 218.75,  3.8629
-33.00, 221.25,  3.6662
-33.00, 223.75,  3.6482
-33.00, 226.25,  3.9083
-33.00, 228.75,  4.4530
-33.00, 231.25,  5.0007
-33.00, 233.75,  5.4019
-33.00, 236.25,  5.6433
-33.00, 238.75,  5.7910
-33.00, 241.25,  5.7441
-33.00, 243.75,  5.4950
-33.00, 246.25,  5.4096
