"LAT","LON","SFCWind (m/s)"
-30.69, 250.31,  1.8233
-30.69, 253.12,  1.9034
-30.69, 255.94,  2.1599
-30.69, 258.75,  2.3297
-30.69, 261.56,  2.2589
-30.69, 264.38,  2.3009
-30.69, 267.19,  2.5646
-30.69, 270.00,  3.0996
-30.69, 272.81,  4.0411
-30.69, 275.62,  5.0224
-30.69, 278.44,  6.0335
-30.69, 281.25,  6.9460
-30.69, 284.06,  6.6713
-30.69, 286.88,  5.2605
-30.69, 289.69,  3.9490
-30.69, 292.50,  1.3997
-30.69, 295.31,  2.8853
-30.69, 298.12,  3.9297
-30.69, 300.94,  3.7197
-30.69, 303.75,  3.7628
-30.69, 306.56,  3.8578
-30.69, 309.38,  4.3040
-30.69, 312.19,  4.9238
-30.69, 315.00,  4.5082
-30.69, 317.81,  3.6084
-30.69, 320.62,  3.0471
-30.69, 323.44,  2.8373
-30.69, 326.25,  2.9264
-30.69, 329.06,  2.8079
-30.69, 331.88,  2.4078
-30.69, 334.69,  2.0994
-30.69, 337.50,  2.0599
-30.69, 340.31,  2.0840
-30.69, 343.12,  1.5406
-30.69, 345.94,  0.9797
-30.69, 348.75,  1.1728
-30.69, 351.56,  1.4260
-30.69, 354.38,  2.3484
-30.69, 357.19,  3.1699
-29.03,   0.00,  5.0577
-29.03,   2.81,  6.0458
-29.03,   5.62,  6.7774
-29.03,   8.44,  8.1026
-29.03,  11.25, 10.1281
-29.03,  14.06, 10.2695
-29.03,  16.88,  8.4848
-29.03,  19.69,  6.2955
-29.03,  22.50,  2.5734
-29.03,  25.31,  2.0009
-29.03,  28.12,  3.9067
-29.03,  30.94,  5.4229
-29.03,  33.75,  6.7215
-29.03,  36.56,  6.0012
-29.03,  39.38,  5.2540
-29.03,  42.19,  5.7618
-29.03,  45.00,  5.5538
-29.03,  47.81,  4.4247
-29.03,  50.62,  4.1398
-29.03,  53.44,  4.6227
-29.03,  56.25,  5.1972
-29.03,  59.06,  5.6674
-29.03,  61.88,  5.8276
-29.03,  64.69,  5.6975
-29.03,  67.50,  5.7361
-29.03,  70.31,  5.8382
-29.03,  73.12,  5.2972
-29.03,  75.94,  4.8047
-29.03,  78.75,  4.9742
-29.03,  81.56,  5.1414
-29.03,  84.38,  5.2116
-29.03,  87.19,  5.5937
-29.03,  90.00,  6.2281
-29.03,  92.81,  6.7513
-29.03,  95.62,  7.1385
-29.03,  98.44,  7.8777
-29.03, 101.25,  8.7302
-29.03, 104.06,  9.2230
-29.03, 106.88, 10.1716
-29.03, 109.69, 11.2314
-29.03, 112.50, 10.0702
-29.03, 115.31,  6.8722
-29.03, 118.12,  5.0048
-29.03, 120.94,  5.3953
-29.03, 123.75,  5.5872
-29.03, 126.56,  5.2603
-29.03, 129.38,  5.1078
-29.03, 132.19,  5.1079
-29.03, 135.00,  5.2221
-29.03, 137.81,  5.2353
-29.03, 140.62,  4.1981
-29.03, 143.44,  1.9966
-29.03, 146.25,  2.9022
-29.03, 149.06,  3.5886
-29.03, 151.88,  3.3588
-29.03, 154.69,  3.6563
-29.03, 157.50,  3.4561
-29.03, 160.31,  2.5355
-29.03, 163.12,  2.2815
-29.03, 165.94,  2.4914
-29.03, 168.75,  2.5350
-29.03, 171.56,  2.7299
-29.03, 174.38,  2.8525
-29.03, 177.19,  2.6491
-29.03, 180.00,  2.5160
-29.03, 182.81,  3.3182
-29.03, 185.62,  4.2715
-29.03, 188.44,  4.2478
-29.03, 191.25,  3.9894
-29.03, 194.06,  4.3011
-29.03, 196.88,  4.9783
-29.03, 199.69,  5.2874
-29.03, 202.50,  5.1710
-29.03, 205.31,  5.2844
-29.03, 208.12,  5.4600
-29.03, 210.94,  5.2486
-29.03, 213.75,  4.9866
-29.03, 216.56,  4.8289
-29.03, 219.38,  4.5500
-29.03, 222.19,  4.2102
-29.03, 225.00,  3.8116
-29.03, 227.81,  3.3158
-29.03, 230.62,  3.1580
-29.03, 233.44,  3.2737
-29.03, 236.25,  3.0975
-29.03, 239.06,  2.9224
-29.03, 241.88,  2.9517
-29.03, 244.69,  2.7221
-29.03, 247.50,  2.5790
-29.03, 250.31,  2.6272
-29.03, 253.12,  2.5076
-29.03, 255.94,  2.6284
-29.03, 258.75,  2.7555
-29.03, 261.56,  2.5233
-29.03, 264.38,  2.5702
-29.03, 267.19,  3.0074
-29.03, 270.00,  3.5069
-29.03, 272.81,  4.4530
-29.03, 275.62,  5.4176
-29.03, 278.44,  6.1553
-29.03, 281.25,  7.0649
-29.03, 284.06,  6.7156
-29.03, 286.88,  4.7806
-29.03, 289.69,  3.9683
-29.03, 292.50,  1.4831
-29.03, 295.31,  3.0127
-29.03, 298.12,  4.3236
-29.03, 300.94,  3.9275
-29.03, 303.75,  3.8309
-29.03, 306.56,  3.4056
-29.03, 309.38,  3.3452
-29.03, 312.19,  4.4045
-29.03, 315.00,  4.6854
-29.03, 317.81,  3.7484
-29.03, 320.62,  3.2641
-29.03, 323.44,  3.7167
-29.03, 326.25,  3.5338
-29.03, 329.06,  2.9777
-29.03, 331.88,  2.6354
-29.03, 334.69,  2.0833
-29.03, 337.50,  1.7227
-29.03, 340.31,  1.8931
-29.03, 343.12,  1.7110
-29.03, 345.94,  2.0438
-29.03, 348.75,  2.6732
-29.03, 351.56,  3.2198
-29.03, 354.38,  4.0531
-29.03, 357.19,  4.5324
-27.37,   0.00,  6.1013
-27.37,   2.81,  6.9700
-27.37,   5.62,  7.5896
-27.37,   8.44,  9.0431
-27.37,  11.25, 10.7941
-27.37,  14.06,  9.8280
-27.37,  16.88,  7.3988
-27.37,  19.69,  5.5135
-27.37,  22.50,  1.5093
-27.37,  25.31,  3.5917
-27.37,  28.12,  5.1016
-27.37,  30.94,  5.3305
-27.37,  33.75,  6.3473
-27.37,  36.56,  6.1349
-27.37,  39.38,  6.0852
-27.37,  42.19,  6.9104
-27.37,  45.00,  6.8828
-27.37,  47.81,  5.6694
-27.37,  50.62,  5.0389
-27.37,  53.44,  5.6799
-27.37,  56.25,  6.4992
-27.37,  59.06,  6.6972
-27.37,  61.88,  6.3869
-27.37,  64.69,  6.0922
-27.37,  67.50,  6.2076
-27.37,  70.31,  6.3904
-27.37,  73.12,  5.9939
-27.37,  75.94,  5.5330
-27.37,  78.75,  5.6603
-27.37,  81.56,  5.8785
-27.37,  84.38,  5.9309
-27.37,  87.19,  6.2664
-27.37,  90.00,  6.9586
-27.37,  92.81,  7.3643
-27.37,  95.62,  7.6546
-27.37,  98.44,  8.4517
-27.37, 101.25,  9.0928
-27.37, 104.06,  9.2916
-27.37, 106.88, 10.2157
-27.37, 109.69, 10.9631
-27.37, 112.50,  9.1769
-27.37, 115.31,  5.8734
-27.37, 118.12,  4.1958
-27.37, 120.94,  4.5950
-27.37, 123.75,  4.5345
-27.37, 126.56,  4.1823
-27.37, 129.38,  4.2456
-27.37, 132.19,  4.3677
-27.37, 135.00,  4.5063
-27.37, 137.81,  4.4575
-27.37, 140.62,  3.2431
-27.37, 143.44,  1.5747
-27.37, 146.25,  2.9671
-27.37, 149.06,  3.5767
-27.37, 151.88,  3.5413
-27.37, 154.69,  3.9328
-27.37, 157.50,  3.7280
-27.37, 160.31,  2.9302
-27.37, 163.12,  2.8649
-27.37, 165.94,  3.1321
-27.37, 168.75,  3.1310
-27.37, 171.56,  3.1924
-27.37, 174.38,  3.2111
-27.37, 177.19,  3.0111
-27.37, 180.00,  2.9969
-27.37, 182.81,  3.8239
-27.37, 185.62,  4.6119
-27.37, 188.44,  4.5617
-27.37, 191.25,  4.2719
-27.37, 194.06,  4.3045
-27.37, 196.88,  4.8977
-27.37, 199.69,  5.3751
-27.37, 202.50,  5.2241
-27.37, 205.31,  5.1095
-27.37, 208.12,  5.1772
-27.37, 210.94,  4.9948
-27.37, 213.75,  4.8294
-27.37, 216.56,  4.6527
-27.37, 219.38,  4.0849
-27.37, 222.19,  3.7254
-27.37, 225.00,  3.8388
-27.37, 227.81,  3.7244
-27.37, 230.62,  3.6825
-27.37, 233.44,  3.9262
-27.37, 236.25,  3.8318
-27.37, 239.06,  3.6158
-27.37, 241.88,  3.7221
-27.37, 244.69,  3.6342
-27.37, 247.50,  3.4814
-27.37, 250.31,  3.4533
-27.37, 253.12,  3.1874
-27.37, 255.94,  3.1412
-27.37, 258.75,  3.2844
-27.37, 261.56,  3.0736
-27.37, 264.38,  3.1690
-27.37, 267.19,  3.7897
-27.37, 270.00,  4.2961
-27.37, 272.81,  5.0783
-27.37, 275.62,  5.8700
-27.37, 278.44,  6.3212
-27.37, 281.25,  7.2210
-27.37, 284.06,  6.8431
-27.37, 286.88,  4.3251
-27.37, 289.69,  4.0914
-27.37, 292.50,  2.3860
-27.37, 295.31,  2.4210
-27.37, 298.12,  4.3807
-27.37, 300.94,  3.7246
-27.37, 303.75,  3.5963
-27.37, 306.56,  3.2490
-27.37, 309.38,  2.7221
-27.37, 312.19,  3.6544
-27.37, 315.00,  4.4687
-27.37, 317.81,  3.8698
-27.37, 320.62,  3.8240
-27.37, 323.44,  4.4560
-27.37, 326.25,  3.9270
-27.37, 329.06,  3.1530
-27.37, 331.88,  2.8148
-27.37, 334.69,  2.2587
-27.37, 337.50,  2.2685
-27.37, 340.31,  2.8195
-27.37, 343.12,  2.9519
-27.37, 345.94,  3.3842
-27.37, 348.75,  4.0215
-27.37, 351.56,  4.5967
-27.37, 354.38,  5.2382
-27.37, 357.19,  5.5803
-25.71,   0.00,  6.7964
-25.71,   2.81,  7.4859
-25.71,   5.62,  8.0847
-25.71,   8.44,  9.4842
-25.71,  11.25, 10.5294
-25.71,  14.06,  8.8055
-25.71,  16.88,  6.4641
-25.71,  19.69,  4.7551
-25.71,  22.50,  1.4970
-25.71,  25.31,  4.9047
-25.71,  28.12,  5.8529
-25.71,  30.94,  5.1049
-25.71,  33.75,  5.5399
-25.71,  36.56,  5.8047
-25.71,  39.38,  6.5282
-25.71,  42.19,  7.2527
-25.71,  45.00,  7.1089
-25.71,  47.81,  6.4115
-25.71,  50.62,  5.9571
-25.71,  53.44,  6.7338
-25.71,  56.25,  7.6679
-25.71,  59.06,  7.6143
-25.71,  61.88,  6.8465
-25.71,  64.69,  6.5880
-25.71,  67.50,  6.7942
-25.71,  70.31,  6.8930
-25.71,  73.12,  6.7472
-25.71,  75.94,  6.4467
-25.71,  78.75,  6.3543
-25.71,  81.56,  6.4229
-25.71,  84.38,  6.3398
-25.71,  87.19,  6.5071
-25.71,  90.00,  7.1236
-25.71,  92.81,  7.5288
-25.71,  95.62,  7.8803
-25.71,  98.44,  8.6217
-25.71, 101.25,  9.0089
-25.71, 104.06,  9.0480
-25.71, 106.88,  9.7342
-25.71, 109.69, 10.0023
-25.71, 112.50,  8.1309
-25.71, 115.31,  5.0472
-25.71, 118.12,  2.8702
-25.71, 120.94,  2.7495
-25.71, 123.75,  3.0989
-25.71, 126.56,  3.4066
-25.71, 129.38,  3.7144
-25.71, 132.19,  3.7162
-25.71, 135.00,  3.5277
-25.71, 137.81,  3.1989
-25.71, 140.62,  1.8735
-25.71, 143.44,  1.2107
-25.71, 146.25,  2.7358
-25.71, 149.06,  3.2513
-25.71, 151.88,  3.4946
-25.71, 154.69,  3.8670
-25.71, 157.50,  3.6898
-25.71, 160.31,  3.2565
-25.71, 163.12,  3.2489
-25.71, 165.94,  3.3533
-25.71, 168.75,  3.2896
-25.71, 171.56,  3.2537
-25.71, 174.38,  3.2422
-25.71, 177.19,  3.1236
-25.71, 180.00,  3.2939
-25.71, 182.81,  4.1847
-25.71, 185.62,  4.8119
-25.71, 188.44,  4.8059
-25.71, 191.25,  4.7753
-25.71, 194.06,  4.7897
-25.71, 196.88,  5.0083
-25.71, 199.69,  5.4045
-25.71, 202.50,  5.4564
-25.71, 205.31,  5.2106
-25.71, 208.12,  5.1067
-25.71, 210.94,  5.0817
-25.71, 213.75,  4.9499
-25.71, 216.56,  4.5181
-25.71, 219.38,  3.8726
-25.71, 222.19,  3.7982
-25.71, 225.00,  4.1488
-25.71, 227.81,  4.2511
-25.71, 230.62,  4.2977
-25.71, 233.44,  4.6156
-25.71, 236.25,  4.6895
-25.71, 239.06,  4.5314
-25.71, 241.88,  4.6656
-25.71, 244.69,  4.6824
-25.71, 247.50,  4.4765
-25.71, 250.31,  4.4058
-25.71, 253.12,  4.2135
-25.71, 255.94,  4.0334
-25.71, 258.75,  4.1159
-25.71, 261.56,  4.0944
-25.71, 264.38,  4.2179
-25.71, 267.19,  4.7904
-25.71, 270.00,  5.3475
-25.71, 272.81,  5.8632
-25.71, 275.62,  6.2605
-25.71, 278.44,  6.5320
-25.71, 281.25,  7.3226
-25.71, 284.06,  6.6913
-25.71, 286.88,  3.8880
-25.71, 289.69,  4.1978
-25.71, 292.50,  3.6870
-25.71, 295.31,  1.3998
-25.71, 298.12,  4.3919
-25.71, 300.94,  3.6072
-25.71, 303.75,  3.3885
-25.71, 306.56,  3.5587
-25.71, 309.38,  2.6818
-25.71, 312.19,  2.8299
-25.71, 315.00,  3.7858
-25.71, 317.81,  3.9354
-25.71, 320.62,  4.6468
-25.71, 323.44,  5.1461
-25.71, 326.25,  4.2136
-25.71, 329.06,  3.4041
-25.71, 331.88,  3.2751
-25.71, 334.69,  3.0351
-25.71, 337.50,  3.2947
-25.71, 340.31,  3.9438
-25.71, 343.12,  4.1647
-25.71, 345.94,  4.4470
-25.71, 348.75,  5.0062
-25.71, 351.56,  5.5404
-25.71, 354.38,  5.9474
-25.71, 357.19,  6.2550
-24.06,   0.00,  7.2775
-24.06,   2.81,  7.7668
-24.06,   5.62,  8.3705
-24.06,   8.44,  9.5234
-24.06,  11.25,  9.6920
-24.06,  14.06,  7.8300
-24.06,  16.88,  6.0210
-24.06,  19.69,  3.9059
-24.06,  22.50,  1.7018
-24.06,  25.31,  5.3689
-24.06,  28.12,  5.8849
-24.06,  30.94,  4.9283
-24.06,  33.75,  5.0029
-24.06,  36.56,  5.6137
-24.06,  39.38,  6.5772
-24.06,  42.19,  6.6962
-24.06,  45.00,  6.3436
-24.06,  47.81,  6.3911
-24.06,  50.62,  6.5433
-24.06,  53.44,  7.5259
-24.06,  56.25,  8.3028
-24.06,  59.06,  8.0119
-24.06,  61.88,  7.1984
-24.06,  64.69,  7.2337
-24.06,  67.50,  7.4453
-24.06,  70.31,  7.5249
-24.06,  73.12,  7.5957
-24.06,  75.94,  7.3785
-24.06,  78.75,  7.2243
-24.06,  81.56,  7.1810
-24.06,  84.38,  6.9304
-24.06,  87.19,  6.9048
-24.06,  90.00,  7.2587
-24.06,  92.81,  7.5687
-24.06,  95.62,  7.9556
-24.06,  98.44,  8.4301
-24.06, 101.25,  8.5256
-24.06, 104.06,  8.4977
-24.06, 106.88,  8.8125
-24.06, 109.69,  8.8970
-24.06, 112.50,  7.5746
-24.06, 115.31,  4.5552
-24.06, 118.12,  1.4283
-24.06, 120.94,  0.6678
-24.06, 123.75,  1.7171
-24.06, 126.56,  2.4173
-24.06, 129.38,  3.0093
-24.06, 132.19,  3.0905
-24.06, 135.00,  2.6081
-24.06, 137.81,  1.9826
-24.06, 140.62,  0.5026
-24.06, 143.44,  1.6977
-24.06, 146.25,  2.7866
-24.06, 149.06,  3.2100
-24.06, 151.88,  3.4280
-24.06, 154.69,  3.2920
-24.06, 157.50,  3.2209
-24.06, 160.31,  3.2662
-24.06, 163.12,  3.1208
-24.06, 165.94,  3.0929
-24.06, 168.75,  3.1132
-24.06, 171.56,  3.0885
-24.06, 174.38,  3.1684
-24.06, 177.19,  3.2019
-24.06, 180.00,  3.4714
-24.06, 182.81,  4.3568
-24.06, 185.62,  4.9454
-24.06, 188.44,  5.0019
-24.06, 191.25,  5.2065
-24.06, 194.06,  5.3574
-24.06, 196.88,  5.2665
-24.06, 199.69,  5.4661
-24.06, 202.50,  5.7039
-24.06, 205.31,  5.5417
-24.06, 208.12,  5.4352
-24.06, 210.94,  5.4780
-24.06, 213.75,  5.1457
-24.06, 216.56,  4.4778
-24.06, 219.38,  4.1404
-24.06, 222.19,  4.2805
-24.06, 225.00,  4.6206
-24.06, 227.81,  4.8156
-24.06, 230.62,  4.8652
-24.06, 233.44,  5.2376
-24.06, 236.25,  5.5392
-24.06, 239.06,  5.5018
-24.06, 241.88,  5.6721
-24.06, 244.69,  5.8039
-24.06, 247.50,  5.5694
-24.06, 250.31,  5.4735
-24.06, 253.12,  5.4532
-24.06, 255.94,  5.2734
-24.06, 258.75,  5.2730
-24.06, 261.56,  5.3846
-24.06, 264.38,  5.4679
-24.06, 267.19,  5.7874
-24.06, 270.00,  6.2630
-24.06, 272.81,  6.5633
-24.06, 275.62,  6.6326
-24.06, 278.44,  6.8196
-24.06, 281.25,  7.2984
-24.06, 284.06,  6.1318
-24.06, 286.88,  3.4717
-24.06, 289.69,  4.3528
-24.06, 292.50,  4.3995
-24.06, 295.31,  0.9914
-24.06, 298.12,  4.3754
-24.06, 300.94,  3.9227
-24.06, 303.75,  3.6352
-24.06, 306.56,  3.9822
-24.06, 309.38,  3.1305
-24.06, 312.19,  2.5474
-24.06, 315.00,  3.0183
-24.06, 317.81,  3.7815
-24.06, 320.62,  5.5024
-24.06, 323.44,  5.8447
-24.06, 326.25,  4.4860
-24.06, 329.06,  3.9446
-24.06, 331.88,  4.1701
-24.06, 334.69,  4.0398
-24.06, 337.50,  4.2310
-24.06, 340.31,  4.8564
-24.06, 343.12,  5.1416
-24.06, 345.94,  5.3460
-24.06, 348.75,  5.8192
-24.06, 351.56,  6.2271
-24.06, 354.38,  6.4087
-24.06, 357.19,  6.7284
-22.40,   0.00,  7.7432
-22.40,   2.81,  7.9879
-22.40,   5.62,  8.5187
-22.40,   8.44,  9.3677
-22.40,  11.25,  8.8038
-22.40,  14.06,  7.2312
-22.40,  16.88,  5.8185
-22.40,  19.69,  3.0271
-22.40,  22.50,  2.0377
-22.40,  25.31,  5.2863
-22.40,  28.12,  5.6495
-22.40,  30.94,  4.9634
-22.40,  33.75,  5.1405
-22.40,  36.56,  5.8595
-22.40,  39.38,  6.2399
-22.40,  42.19,  5.5611
-22.40,  45.00,  5.3602
-22.40,  47.81,  6.0584
-22.40,  50.62,  6.7600
-22.40,  53.44,  7.8551
-22.40,  56.25,  8.2104
-22.40,  59.06,  7.6506
-22.40,  61.88,  7.1526
-22.40,  64.69,  7.6781
-22.40,  67.50,  7.9933
-22.40,  70.31,  8.2219
-22.40,  73.12,  8.4011
-22.40,  75.94,  8.1443
-22.40,  78.75,  8.0722
-22.40,  81.56,  8.1011
-22.40,  84.38,  7.7624
-22.40,  87.19,  7.5192
-22.40,  90.00,  7.5541
-22.40,  92.81,  7.6548
-22.40,  95.62,  7.8607
-22.40,  98.44,  7.9846
-22.40, 101.25,  7.8372
-22.40, 104.06,  7.6570
-22.40, 106.88,  7.7045
-22.40, 109.69,  8.0954
-22.40, 112.50,  7.5538
-22.40, 115.31,  4.8452
-22.40, 118.12,  2.3319
-22.40, 120.94,  1.8875
-22.40, 123.75,  1.3747
-22.40, 126.56,  1.1029
-22.40, 129.38,  2.1186
-22.40, 132.19,  2.5569
-22.40, 135.00,  1.8391
-22.40, 137.81,  0.9038
-22.40, 140.62,  0.9587
-22.40, 143.44,  2.6492
-22.40, 146.25,  3.2834
-22.40, 149.06,  3.6884
-22.40, 151.88,  3.4768
-22.40, 154.69,  2.6110
-22.40, 157.50,  2.6889
-22.40, 160.31,  2.9394
-22.40, 163.12,  2.7937
-22.40, 165.94,  2.8174
-22.40, 168.75,  2.8778
-22.40, 171.56,  2.8813
-22.40, 174.38,  3.0789
-22.40, 177.19,  3.2698
-22.40, 180.00,  3.6189
-22.40, 182.81,  4.4117
-22.40, 185.62,  4.9344
-22.40, 188.44,  5.0924
-22.40, 191.25,  5.4390
-22.40, 194.06,  5.6039
-22.40, 196.88,  5.4403
-22.40, 199.69,  5.5482
-22.40, 202.50,  5.7423
-22.40, 205.31,  5.7193
-22.40, 208.12,  5.7434
-22.40, 210.94,  5.6161
-22.40, 213.75,  4.9956
-22.40, 216.56,  4.5254
-22.40, 219.38,  4.6624
-22.40, 222.19,  4.8789
-22.40, 225.00,  5.2647
-22.40, 227.81,  5.5121
-22.40, 230.62,  5.5043
-22.40, 233.44,  5.8657
-22.40, 236.25,  6.2823
-22.40, 239.06,  6.3297
-22.40, 241.88,  6.5296
-22.40, 244.69,  6.7951
-22.40, 247.50,  6.7055
-22.40, 250.31,  6.6141
-22.40, 253.12,  6.6605
-22.40, 255.94,  6.6038
-22.40, 258.75,  6.5824
-22.40, 261.56,  6.7024
-22.40, 264.38,  6.7456
-22.40, 267.19,  6.7413
-22.40, 270.00,  6.9897
-22.40, 272.81,  7.2311
-22.40, 275.62,  7.0434
-22.40, 278.44,  7.0084
-22.40, 281.25,  7.1392
-22.40, 284.06,  5.4315
-22.40, 286.88,  3.2332
-22.40, 289.69,  4.6206
-22.40, 292.50,  4.3917
-22.40, 295.31,  1.2626
-22.40, 298.12,  4.2582
-22.40, 300.94,  4.3357
-22.40, 303.75,  4.0975
-22.40, 306.56,  4.0546
-22.40, 309.38,  3.5107
-22.40, 312.19,  2.8675
-22.40, 315.00,  2.7222
-22.40, 317.81,  3.6252
-22.40, 320.62,  5.9053
-22.40, 323.44,  6.3013
-22.40, 326.25,  4.9284
-22.40, 329.06,  4.7388
-22.40, 331.88,  5.1199
-22.40, 334.69,  5.0430
-22.40, 337.50,  5.2141
-22.40, 340.31,  5.7425
-22.40, 343.12,  6.0417
-22.40, 345.94,  6.1890
-22.40, 348.75,  6.5463
-22.40, 351.56,  6.8154
-22.40, 354.38,  6.8271
-22.40, 357.19,  7.1800
-20.74,   0.00,  8.1329
-20.74,   2.81,  8.1017
-20.74,   5.62,  8.5167
-20.74,   8.44,  9.0391
-20.74,  11.25,  7.8474
-20.74,  14.06,  6.7818
-20.74,  16.88,  5.6627
-20.74,  19.69,  2.2568
-20.74,  22.50,  2.2175
-20.74,  25.31,  4.6003
-20.74,  28.12,  5.1624
-20.74,  30.94,  5.1095
-20.74,  33.75,  5.4456
-20.74,  36.56,  6.1062
-20.74,  39.38,  5.7199
-20.74,  42.19,  4.2164
-20.74,  45.00,  4.3993
-20.74,  47.81,  6.0047
-20.74,  50.62,  7.0787
-20.74,  53.44,  7.7940
-20.74,  56.25,  7.4339
-20.74,  59.06,  6.7190
-20.74,  61.88,  6.7341
-20.74,  64.69,  7.8178
-20.74,  67.50,  8.3495
-20.74,  70.31,  8.6800
-20.74,  73.12,  8.8734
-20.74,  75.94,  8.5525
-20.74,  78.75,  8.4933
-20.74,  81.56,  8.6784
-20.74,  84.38,  8.4368
-20.74,  87.19,  8.0134
-20.74,  90.00,  7.7370
-20.74,  92.81,  7.5842
-20.74,  95.62,  7.4935
-20.74,  98.44,  7.3359
-20.74, 101.25,  7.0782
-20.74, 104.06,  6.8348
-20.74, 106.88,  6.8133
-20.74, 109.69,  7.3939
-20.74, 112.50,  7.3376
-20.74, 115.31,  5.6437
-20.74, 118.12,  4.1382
-20.74, 120.94,  3.2793
-20.74, 123.75,  2.3273
-20.74, 126.56,  1.3978
-20.74, 129.38,  1.7055
-20.74, 132.19,  2.2660
-20.74, 135.00,  1.4684
-20.74, 137.81,  1.0165
-20.74, 140.62,  2.3623
-20.74, 143.44,  3.3680
-20.74, 146.25,  3.7175
-20.74, 149.06,  4.0860
-20.74, 151.88,  3.4018
-20.74, 154.69,  2.3293
-20.74, 157.50,  2.5228
-20.74, 160.31,  2.7251
-20.74, 163.12,  2.6877
-20.74, 165.94,  2.8015
-20.74, 168.75,  2.7721
-20.74, 171.56,  2.7207
-20.74, 174.38,  2.9842
-20.74, 177.19,  3.2920
-20.74, 180.00,  3.7230
-20.74, 182.81,  4.4784
-20.74, 185.62,  4.8372
-20.74, 188.44,  4.9791
-20.74, 191.25,  5.3922
-20.74, 194.06,  5.5643
-20.74, 196.88,  5.4790
-20.74, 199.69,  5.5821
-20.74, 202.50,  5.6356
-20.74, 205.31,  5.5784
-20.74, 208.12,  5.5732
-20.74, 210.94,  5.2199
-20.74, 213.75,  4.6216
-20.74, 216.56,  4.7788
-20.74, 219.38,  5.2764
-20.74, 222.19,  5.5319
-20.74, 225.00,  6.0193
-20.74, 227.81,  6.4001
-20.74, 230.62,  6.3994
-20.74, 233.44,  6.6416
-20.74, 236.25,  7.0019
-20.74, 239.06,  7.1058
-20.74, 241.88,  7.3220
-20.74, 244.69,  7.6496
-20.74, 247.50,  7.7513
-20.74, 250.31,  7.7266
-20.74, 253.12,  7.7895
-20.74, 255.94,  7.8254
-20.74, 258.75,  7.7999
-20.74, 261.56,  7.9145
-20.74, 264.38,  7.9401
-20.74, 267.19,  7.6903
-20.74, 270.00,  7.7440
-20.74, 272.81,  7.9202
-20.74, 275.62,  7.4133
-20.74, 278.44,  7.1239
-20.74, 281.25,  7.0160
-20.74, 284.06,  4.8473
-20.74, 286.88,  3.0736
-20.74, 289.69,  4.9715
-20.74, 292.50,  4.2194
-20.74, 295.31,  1.7400
-20.74, 298.12,  4.2111
-20.74, 300.94,  4.3804
-20.74, 303.75,  4.3647
-20.74, 306.56,  3.7345
-20.74, 309.38,  3.1760
-20.74, 312.19,  3.1363
-20.74, 315.00,  3.0409
-20.74, 317.81,  3.7138
-20.74, 320.62,  5.7806
-20.74, 323.44,  6.4837
-20.74, 326.25,  5.5245
-20.74, 329.06,  5.4679
-20.74, 331.88,  5.8658
-20.74, 334.69,  5.9691
-20.74, 337.50,  6.2014
-20.74, 340.31,  6.6386
-20.74, 343.12,  6.9004
-20.74, 345.94,  6.9174
-20.74, 348.75,  7.1245
-20.74, 351.56,  7.3431
-20.74, 354.38,  7.2869
-20.74, 357.19,  7.6255
-19.08,   0.00,  8.1529
-19.08,   2.81,  7.9417
-19.08,   5.62,  8.3038
-19.08,   8.44,  8.2361
-19.08,  11.25,  6.4949
-19.08,  14.06,  6.3697
-19.08,  16.88,  5.6312
-19.08,  19.69,  1.7386
-19.08,  22.50,  2.2991
-19.08,  25.31,  3.5256
-19.08,  28.12,  4.0994
-19.08,  30.94,  4.8577
-19.08,  33.75,  5.1290
-19.08,  36.56,  5.7271
-19.08,  39.38,  5.0133
-19.08,  42.19,  2.7214
-19.08,  45.00,  2.9676
-19.08,  47.81,  5.8976
-19.08,  50.62,  7.5600
-19.08,  53.44,  7.4035
-19.08,  56.25,  6.0449
-19.08,  59.06,  5.4841
-19.08,  61.88,  6.1921
-19.08,  64.69,  7.7766
-19.08,  67.50,  8.4643
-19.08,  70.31,  8.6452
-19.08,  73.12,  8.8342
-19.08,  75.94,  8.5052
-19.08,  78.75,  8.2748
-19.08,  81.56,  8.5690
-19.08,  84.38,  8.6075
-19.08,  87.19,  8.1690
-19.08,  90.00,  7.6830
-19.08,  92.81,  7.2321
-19.08,  95.62,  6.8286
-19.08,  98.44,  6.5926
-19.08, 101.25,  6.4117
-19.08, 104.06,  6.2765
-19.08, 106.88,  6.3094
-19.08, 109.69,  6.5940
-19.08, 112.50,  6.5198
-19.08, 115.31,  5.8462
-19.08, 118.12,  5.0737
-19.08, 120.94,  4.0940
-19.08, 123.75,  3.0981
-19.08, 126.56,  2.5767
-19.08, 129.38,  2.6512
-19.08, 132.19,  2.7482
-19.08, 135.00,  2.2972
-19.08, 137.81,  2.6906
-19.08, 140.62,  3.6599
-19.08, 143.44,  3.6704
-19.08, 146.25,  3.6251
-19.08, 149.06,  3.8825
-19.08, 151.88,  3.1849
-19.08, 154.69,  2.4932
-19.08, 157.50,  2.7201
-19.08, 160.31,  2.8811
-19.08, 163.12,  2.8145
-19.08, 165.94,  2.8383
-19.08, 168.75,  2.7381
-19.08, 171.56,  2.5502
-19.08, 174.38,  2.7915
-19.08, 177.19,  3.2223
-19.08, 180.00,  3.7638
-19.08, 182.81,  4.5516
