 "LAT","LON","SFCWind (m/s)"   
  155.00  138.00  3.9126
  155.00  139.00  3.8609
  155.00  140.00  3.8959
  155.00  141.00  3.9780
  155.00  142.00  4.1071
  155.00  143.00  4.2203
  155.00  144.00  4.3175
  155.00  145.00  4.2645
  155.00  146.00  4.0613
  155.00  147.00  3.8889
  155.00  148.00  3.7475
  155.00  149.00  3.7854
  155.00  150.00  4.0026
  155.00  151.00  3.9500
  155.00  152.00  3.6273
  155.00  153.00  3.3813
  155.00  154.00  3.2119
  155.00  155.00  3.1031
  155.00  156.00  3.0548
  155.00  157.00  3.2294
  155.00  158.00  3.6269
  155.00  159.00  3.4943
  155.00  160.00  2.8314
  155.00  161.00  2.7570
  155.00  162.00  3.2710
  155.00  163.00  3.4194
  155.00  164.00  3.2021
  155.00  165.00  3.3674
  155.00  166.00  3.9151
  155.00  167.00  4.5902
  155.00  168.00  5.3927
  155.00  169.00  5.7079
  155.00  170.00  5.5358
  155.00  171.00  5.5818
  155.00  172.00  5.8459
  155.00  173.00  6.1980
  155.00  174.00  6.6381
  155.00  175.00  7.0678
  155.00  176.00  7.4869
  155.00  177.00  7.6220
  155.00  178.00  7.4731
  155.00  179.00  7.3986
  156.00    0.00  2.6123
  156.00    1.00  2.5272
  156.00    2.00  2.3570
  156.00    3.00  2.3321
  156.00    4.00  2.4526
  156.00    5.00  2.5875
  156.00    6.00  2.7370
  156.00    7.00  2.8367
  156.00    8.00  2.8867
  156.00    9.00  2.8592
  156.00   10.00  2.7542
  156.00   11.00  2.7519
  156.00   12.00  2.8523
  156.00   13.00  3.0561
  156.00   14.00  3.3631
  156.00   15.00  3.6713
  156.00   16.00  3.9806
  156.00   17.00  4.6600
  156.00   18.00  5.7097
  156.00   19.00  6.4036
  156.00   20.00  6.7417
  156.00   21.00  7.2479
  156.00   22.00  7.9223
  156.00   23.00  8.3765
  156.00   24.00  8.6106
  156.00   25.00  8.8184
  156.00   26.00  8.9997
  156.00   27.00  9.1857
  156.00   28.00  9.3763
  156.00   29.00  9.6968
  156.00   30.00 10.1473
  156.00   31.00 10.6244
  156.00   32.00 11.1280
  156.00   33.00 11.5262
  156.00   34.00 11.8190
  156.00   35.00 12.0417
  156.00   36.00 12.1942
  156.00   37.00 12.2229
  156.00   38.00 12.1279
  156.00   39.00 11.9123
  156.00   40.00 11.5763
  156.00   41.00 11.1665
  156.00   42.00 10.6828
  156.00   43.00 10.1884
  156.00   44.00  9.6833
  156.00   45.00  9.2120
  156.00   46.00  8.7743
  156.00   47.00  8.3237
  156.00   48.00  7.8602
  156.00   49.00  7.3396
  156.00   50.00  6.7618
  156.00   51.00  6.2429
  156.00   52.00  5.7828
  156.00   53.00  5.5292
  156.00   54.00  5.4820
  156.00   55.00  5.4527
  156.00   56.00  5.4410
  156.00   57.00  5.4055
  156.00   58.00  5.3461
  156.00   59.00  5.1698
  156.00   60.00  4.8767
  156.00   61.00  4.5832
  156.00   62.00  4.2895
  156.00   63.00  4.2075
  156.00   64.00  4.3373
  156.00   65.00  4.5953
  156.00   66.00  4.9815
  156.00   67.00  5.3609
  156.00   68.00  5.7336
  156.00   69.00  6.0875
  156.00   70.00  6.4225
  156.00   71.00  6.7241
  156.00   72.00  6.9922
  156.00   73.00  7.2024
  156.00   74.00  7.3545
  156.00   75.00  7.4469
  156.00   76.00  7.4798
  156.00   77.00  7.4682
  156.00   78.00  7.4121
  156.00   79.00  7.3359
  156.00   80.00  7.2397
  156.00   81.00  7.1082
  156.00   82.00  6.9413
  156.00   83.00  6.6735
  156.00   84.00  6.3045
  156.00   85.00  5.8872
  156.00   86.00  5.4215
  156.00   87.00  5.0068
  156.00   88.00  4.6430
  156.00   89.00  4.5252
  156.00   90.00  4.6532
  156.00   91.00  4.8889
  156.00   92.00  5.2322
  156.00   93.00  5.6037
  156.00   94.00  6.0034
  156.00   95.00  6.3847
  156.00   96.00  6.7475
  156.00   97.00  6.9954
  156.00   98.00  7.1284
  156.00   99.00  7.4172
  156.00  100.00  7.8618
  156.00  101.00  8.1411
  156.00  102.00  8.2551
  156.00  103.00  8.2053
  156.00  104.00  7.9918
  156.00  105.00  7.6564
  156.00  106.00  7.1990
  156.00  107.00  6.7727
  156.00  108.00  6.3775
  156.00  109.00  5.9835
  156.00  110.00  5.5908
  156.00  111.00  5.3312
  156.00  112.00  5.2047
  156.00  113.00  5.1547
  156.00  114.00  5.1810
  156.00  115.00  4.9477
  156.00  116.00  4.4549
  156.00  117.00  4.0209
  156.00  118.00  3.6457
  156.00  119.00  3.3166
  156.00  120.00  3.0336
  156.00  121.00  2.8881
  156.00  122.00  2.8799
  156.00  123.00  2.9585
  156.00  124.00  3.1239
  156.00  125.00  3.0993
  156.00  126.00  2.8848
  156.00  127.00  2.7270
  156.00  128.00  2.6259
  156.00  129.00  2.7024
  156.00  130.00  2.9564
  156.00  131.00  3.0078
  156.00  132.00  2.8565
  156.00  133.00  2.9442
  156.00  134.00  3.2708
  156.00  135.00  3.5557
  156.00  136.00  3.7986
  156.00  137.00  3.9322
  156.00  138.00  3.9563
  156.00  139.00  4.0092
  156.00  140.00  4.0910
  156.00  141.00  4.2412
  156.00  142.00  4.4598
  156.00  143.00  4.4783
  156.00  144.00  4.2967
  156.00  145.00  4.1176
  156.00  146.00  3.9410
  156.00  147.00  3.8209
  156.00  148.00  3.7572
  156.00  149.00  3.8835
  156.00  150.00  4.2000
  156.00  151.00  4.0811
  156.00  152.00  3.5268
  156.00  153.00  3.2224
  156.00  154.00  3.1679
  156.00  155.00  3.1495
  156.00  156.00  3.1673
  156.00  157.00  3.2604
  156.00  158.00  3.4287
  156.00  159.00  3.2524
  156.00  160.00  2.7315
  156.00  161.00  2.8310
  156.00  162.00  3.5510
  156.00  163.00  3.7252
  156.00  164.00  3.3535
  156.00  165.00  3.6060
  156.00  166.00  4.4826
  156.00  167.00  5.1436
  156.00  168.00  5.5889
  156.00  169.00  5.7138
  156.00  170.00  5.5183
  156.00  171.00  5.5380
  156.00  172.00  5.7730
  156.00  173.00  6.1194
  156.00  174.00  6.5772
  156.00  175.00  7.0235
  156.00  176.00  7.4582
  156.00  177.00  7.6067
  156.00  178.00  7.4690
  156.00  179.00  7.4001
  157.00    0.00  2.6122
  157.00    1.00  2.5244
  157.00    2.00  2.3488
  157.00    3.00  2.3212
  157.00    4.00  2.4415
  157.00    5.00  2.5632
  157.00    6.00  2.6864
  157.00    7.00  2.7764
  157.00    8.00  2.8334
  157.00    9.00  2.8155
  157.00   10.00  2.7228
  157.00   11.00  2.7243
  157.00   12.00  2.8202
  157.00   13.00  3.0319
  157.00   14.00  3.3594
  157.00   15.00  3.6728
  157.00   16.00  3.9719
  157.00   17.00  4.6471
  157.00   18.00  5.6983
  157.00   19.00  6.3757
  157.00   20.00  6.6793
  157.00   21.00  7.1531
  157.00   22.00  7.7972
  157.00   23.00  8.2557
  157.00   24.00  8.5287
  157.00   25.00  8.7580
  157.00   26.00  8.9438
  157.00   27.00  9.1301
  157.00   28.00  9.3170
  157.00   29.00  9.6191
  157.00   30.00 10.0363
  157.00   31.00 10.4955
  157.00   32.00 10.9968
  157.00   33.00 11.4048
  157.00   34.00 11.7195
  157.00   35.00 11.9753
  157.00   36.00 12.1722
  157.00   37.00 12.2460
  157.00   38.00 12.1968
  157.00   39.00 12.0124
  157.00   40.00 11.6930
  157.00   41.00 11.2927
  157.00   42.00 10.8116
  157.00   43.00 10.3127
  157.00   44.00  9.7961
  157.00   45.00  9.3118
  157.00   46.00  8.8598
  157.00   47.00  8.3937
  157.00   48.00  7.9134
  157.00   49.00  7.3791
  157.00   50.00  6.7908
  157.00   51.00  6.2663
  157.00   52.00  5.8056
  157.00   53.00  5.5357
  157.00   54.00  5.4565
  157.00   55.00  5.4131
  157.00   56.00  5.4054
  157.00   57.00  5.3803
  157.00   58.00  5.3379
  157.00   59.00  5.1702
  157.00   60.00  4.8769
  157.00   61.00  4.5675
  157.00   62.00  4.2419
  157.00   63.00  4.1403
  157.00   64.00  4.2626
  157.00   65.00  4.5307
  157.00   66.00  4.9446
  157.00   67.00  5.3527
  157.00   68.00  5.7551
  157.00   69.00  6.1254
  157.00   70.00  6.4638
  157.00   71.00  6.7601
  157.00   72.00  7.0145
  157.00   73.00  7.2135
  157.00   74.00  7.3571
  157.00   75.00  7.4419
  157.00   76.00  7.4679
  157.00   77.00  7.4496
  157.00   78.00  7.3871
  157.00   79.00  7.3050
  157.00   80.00  7.2032
  157.00   81.00  7.0688
  157.00   82.00  6.9019
  157.00   83.00  6.6319
  157.00   84.00  6.2587
  157.00   85.00  5.8379
  157.00   86.00  5.3694
  157.00   87.00  4.9574
  157.00   88.00  4.6021
  157.00   89.00  4.4922
  157.00   90.00  4.6278
  157.00   91.00  4.8763
  157.00   92.00  5.2376
  157.00   93.00  5.6174
  157.00   94.00  6.0154
  157.00   95.00  6.4334
  157.00   96.00  6.8712
  157.00   97.00  7.1544
  157.00   98.00  7.2830
  157.00   99.00  7.5781
  157.00  100.00  8.0398
  157.00  101.00  8.2923
  157.00  102.00  8.3354
  157.00  103.00  8.2314
  157.00  104.00  7.9801
  157.00  105.00  7.5856
  157.00  106.00  7.0478
  157.00  107.00  6.5515
  157.00  108.00  6.0968
  157.00  109.00  5.6844
  157.00  110.00  5.3143
  157.00  111.00  5.0511
  157.00  112.00  4.8947
  157.00  113.00  4.8051
  157.00  114.00  4.7825
  157.00  115.00  4.4243
  157.00  116.00  3.7303
  157.00  117.00  3.1210
  157.00  118.00  2.5963
  157.00  119.00  2.4238
  157.00  120.00  2.6035
  157.00  121.00  2.7385
  157.00  122.00  2.8291
  157.00  123.00  2.9468
  157.00  124.00  3.0917
  157.00  125.00  3.0581
  157.00  126.00  2.8459
  157.00  127.00  2.6755
  157.00  128.00  2.5469
  157.00  129.00  2.6084
  157.00  130.00  2.8599
  157.00  131.00  2.9345
  157.00  132.00  2.8321
  157.00  133.00  2.9324
  157.00  134.00  3.2353
  157.00  135.00  3.4898
  157.00  136.00  3.6959
  157.00  137.00  3.8741
  157.00  138.00  4.0246
  157.00  139.00  4.1564
  157.00  140.00  4.2694
  157.00  141.00  4.4583
  157.00  142.00  4.7231
  157.00  143.00  4.6608
  157.00  144.00  4.2716
  157.00  145.00  4.0070
  157.00  146.00  3.8669
  157.00  147.00  3.7981
  157.00  148.00  3.8004
  157.00  149.00  3.9697
  157.00  150.00  4.3060
  157.00  151.00  4.1314
  157.00  152.00  3.4460
  157.00  153.00  3.1161
  157.00  154.00  3.1415
  157.00  155.00  3.1878
  157.00  156.00  3.2551
  157.00  157.00  3.2882
  157.00  158.00  3.2872
  157.00  159.00  3.0756
  157.00  160.00  2.6535
  157.00  161.00  2.8860
  157.00  162.00  3.7733
  157.00  163.00  3.9659
  157.00  164.00  3.4638
  157.00  165.00  3.7949
  157.00  166.00  4.9592
  157.00  167.00  5.6139
  157.00  168.00  5.7590
  157.00  169.00  5.7212
  157.00  170.00  5.5008
  157.00  171.00  5.4934
  157.00  172.00  5.6991
  157.00  173.00  6.0400
  157.00  174.00  6.5161
  157.00  175.00  6.9797
  157.00  176.00  7.4307
  157.00  177.00  7.5925
  157.00  178.00  7.4651
  157.00  179.00  7.4014
  158.00    0.00  2.6121
  158.00    1.00  2.5258
  158.00    2.00  2.3532
  158.00    3.00  2.3257
  158.00    4.00  2.4432
  158.00    5.00  2.5465
  158.00    6.00  2.6356
  158.00    7.00  2.7125
  158.00    8.00  2.7772
  158.00    9.00  2.7622
  158.00   10.00  2.6677
  158.00   11.00  2.6803
  158.00   12.00  2.8003
  158.00   13.00  3.0214
  158.00   14.00  3.3439
  158.00   15.00  3.6640
  158.00   16.00  3.9818
  158.00   17.00  4.6535
  158.00   18.00  5.6792
  158.00   19.00  6.3324
  158.00   20.00  6.6132
  158.00   21.00  7.0504
  158.00   22.00  7.6440
  158.00   23.00  8.1019
  158.00   24.00  8.4240
  158.00   25.00  8.6805
  158.00   26.00  8.8714
  158.00   27.00  9.0613
  158.00   28.00  9.2501
  158.00   29.00  9.5496
  158.00   30.00  9.9597
  158.00   31.00 10.4048
  158.00   32.00 10.8851
  158.00   33.00 11.2903
  158.00   34.00 11.6205
  158.00   35.00 11.8966
  158.00   36.00 12.1185
  158.00   37.00 12.2262
  158.00   38.00 12.2200
  158.00   39.00 12.0696
  158.00   40.00 11.7752
  158.00   41.00 11.3912
  158.00   42.00 10.9177
  158.00   43.00 10.4222
  158.00   44.00  9.9047
  158.00   45.00  9.4144
  158.00   46.00  8.9511
  158.00   47.00  8.4724
  158.00   48.00  7.9783
  158.00   49.00  7.4290
  158.00   50.00  6.8246
  158.00   51.00  6.2926
  158.00   52.00  5.8331
  158.00   53.00  5.5510
  158.00   54.00  5.4463
  158.00   55.00  5.3877
  158.00   56.00  5.3753
  158.00   57.00  5.3510
  158.00   58.00  5.3150
  158.00   59.00  5.1582
  158.00   60.00  4.8805
  158.00   61.00  4.5677
  158.00   62.00  4.2197
  158.00   63.00  4.0974
  158.00   64.00  4.2008
  158.00   65.00  4.4744
  158.00   66.00  4.9181
  158.00   67.00  5.3549
  158.00   68.00  5.7847
  158.00   69.00  6.1684
  158.00   70.00  6.5059
  158.00   71.00  6.7923
  158.00   72.00  7.0275
  158.00   73.00  7.2123
  158.00   74.00  7.3466
  158.00   75.00  7.4255
  158.00   76.00  7.4489
  158.00   77.00  7.4261
  158.00   78.00  7.3569
  158.00   79.00  7.2674
  158.00   80.00  7.1574
  158.00   81.00  7.0176
  158.00   82.00  6.8482
  158.00   83.00  6.5748
  158.00   84.00  6.1975
  158.00   85.00  5.7705
  158.00   86.00  5.2939
  158.00   87.00  4.8910
  158.00   88.00  4.5618
  158.00   89.00  4.4681
  158.00   90.00  4.6098
  158.00   91.00  4.8671
  158.00   92.00  5.2401
  158.00   93.00  5.6193
  158.00   94.00  6.0050
  158.00   95.00  6.4541
  158.00   96.00  6.9666
  158.00   97.00  7.2886
  158.00   98.00  7.4199
  158.00   99.00  7.7275
  158.00  100.00  8.2112
  158.00  101.00  8.4414
  158.00  102.00  8.4182
  158.00  103.00  8.2699
  158.00  104.00  7.9967
  158.00  105.00  7.5959
  158.00  106.00  7.0674
  158.00  107.00  6.5282
  158.00  108.00  5.9781
  158.00  109.00  5.5021
  158.00  110.00  5.1000
  158.00  111.00  4.7524
  158.00  112.00  4.4592
  158.00  113.00  4.2657
  158.00  114.00  4.1719
  158.00  115.00  3.9924
  158.00  116.00  3.7272
  158.00  117.00  3.2630
  158.00  118.00  2.6000
  158.00  119.00  2.3859
  158.00  120.00  2.6207
  158.00  121.00  2.7622
  158.00  122.00  2.8106
  158.00  123.00  2.8806
  158.00  124.00  2.9725
  158.00  125.00  2.9486
  158.00  126.00  2.8090
  158.00  127.00  2.6929
  158.00  128.00  2.6002
  158.00  129.00  2.6630
  158.00  130.00  2.8813
  158.00  131.00  3.0089
  158.00  132.00  3.0457
  158.00  133.00  3.1783
  158.00  134.00  3.4066
  158.00  135.00  3.6191
  158.00  136.00  3.8158
  158.00  137.00  3.9984
  158.00  138.00  4.1670
  158.00  139.00  4.3001
  158.00  140.00  4.3977
  158.00  141.00  4.5371
  158.00  142.00  4.7182
  158.00  143.00  4.6171
  158.00  144.00  4.2339
  158.00  145.00  4.0052
  158.00  146.00  3.9311
  158.00  147.00  3.9108
  158.00  148.00  3.9443
  158.00  149.00  4.0201
  158.00  150.00  4.1380
  158.00  151.00  3.9394
  158.00  152.00  3.4243
  158.00  153.00  3.1671
  158.00  154.00  3.1678
  158.00  155.00  3.2017
  158.00  156.00  3.2686
  158.00  157.00  3.3066
  158.00  158.00  3.3157
  158.00  159.00  3.0940
  158.00  160.00  2.6415
  158.00  161.00  2.8844
  158.00  162.00  3.8226
  158.00  163.00  4.0114
  158.00  164.00  3.4508
  158.00  165.00  3.8346
  158.00  166.00  5.1629
  158.00  167.00  5.8348
  158.00  168.00  5.8504
  158.00  169.00  5.7332
  158.00  170.00  5.4832
  158.00  171.00  5.4461
  158.00  172.00  5.6217
  158.00  173.00  5.9578
  158.00  174.00  6.4544
  158.00  175.00  6.9374
  158.00  176.00  7.4068
  158.00  177.00  7.5817
  158.00  178.00  7.4619
  158.00  179.00  7.4021
  159.00    0.00  2.6121
  159.00    1.00  2.5273
  159.00    2.00  2.3576
  159.00    3.00  2.3301
  159.00    4.00  2.4449
  159.00    5.00  2.5298
  159.00    6.00  2.5848
  159.00    7.00  2.6486
  159.00    8.00  2.7210
  159.00    9.00  2.7090
  159.00   10.00  2.6126
  159.00   11.00  2.6364
  159.00   12.00  2.7803
  159.00   13.00  3.0110
  159.00   14.00  3.3283
  159.00   15.00  3.6552
  159.00   16.00  3.9917
  159.00   17.00  4.6600
  159.00   18.00  5.6602
  159.00   19.00  6.2892
  159.00   20.00  6.5471
  159.00   21.00  6.9477
  159.00   22.00  7.4908
  159.00   23.00  7.9480
  159.00   24.00  8.3193
  159.00   25.00  8.6030
  159.00   26.00  8.7990
  159.00   27.00  8.9924
  159.00   28.00  9.1832
  159.00   29.00  9.4801
  159.00   30.00  9.8831
  159.00   31.00 10.3141
  159.00   32.00 10.7734
  159.00   33.00 11.1758
  159.00   34.00 11.5216
  159.00   35.00 11.8179
  159.00   36.00 12.0648
  159.00   37.00 12.2065
  159.00   38.00 12.2431
  159.00   39.00 12.1267
  159.00   40.00 11.8573
  159.00   41.00 11.4897
  159.00   42.00 11.0239
  159.00   43.00 10.5318
  159.00   44.00 10.0134
  159.00   45.00  9.5170
  159.00   46.00  9.0424
  159.00   47.00  8.5512
  159.00   48.00  8.0431
  159.00   49.00  7.4789
  159.00   50.00  6.8584
  159.00   51.00  6.3189
  159.00   52.00  5.8605
  159.00   53.00  5.5662
  159.00   54.00  5.4360
  159.00   55.00  5.3624
  159.00   56.00  5.3452
  159.00   57.00  5.3218
  159.00   58.00  5.2921
  159.00   59.00  5.1462
  159.00   60.00  4.8840
  159.00   61.00  4.5678
  159.00   62.00  4.1974
  159.00   63.00  4.0545
  159.00   64.00  4.1390
  159.00   65.00  4.4181
  159.00   66.00  4.8916
  159.00   67.00  5.3570
  159.00   68.00  5.8143
  159.00   69.00  6.2113
  159.00   70.00  6.5480
  159.00   71.00  6.8244
  159.00   72.00  7.0406
  159.00   73.00  7.2111
  159.00   74.00  7.3362
  159.00   75.00  7.4091
  159.00   76.00  7.4299
  159.00   77.00  7.4025
  159.00   78.00  7.3268
  159.00   79.00  7.2298
  159.00   80.00  7.1115
  159.00   81.00  6.9664
  159.00   82.00  6.7945
  159.00   83.00  6.5178
  159.00   84.00  6.1362
  159.00   85.00  5.7031
  159.00   86.00  5.2184
  159.00   87.00  4.8246
  159.00   88.00  4.5215
  159.00   89.00  4.4440
  159.00   90.00  4.5919
  159.00   91.00  4.8580
  159.00   92.00  5.2424
  159.00   93.00  5.6213
  159.00   94.00  5.9947
  159.00   95.00  6.4749
  159.00   96.00  7.0620
  159.00   97.00  7.4227
  159.00   98.00  7.5569
  159.00   99.00  7.8769
  159.00  100.00  8.3826
  159.00  101.00  8.5906
  159.00  102.00  8.5009
  159.00  103.00  8.3085
  159.00  104.00  8.0133
  159.00  105.00  7.6062
  159.00  106.00  7.0871
  159.00  107.00  6.5048
  159.00  108.00  5.8595
  159.00  109.00  5.3197
  159.00  110.00  4.8856
  159.00  111.00  4.4537
  159.00  112.00  4.0238
  159.00  113.00  3.7263
  159.00  114.00  3.5613
  159.00  115.00  3.5605
  159.00  116.00  3.7240
  159.00  117.00  3.4051
  159.00  118.00  2.6037
  159.00  119.00  2.3480
  159.00  120.00  2.6379
  159.00  121.00  2.7859
  159.00  122.00  2.7920
  159.00  123.00  2.8145
  159.00  124.00  2.8533
  159.00  125.00  2.8392
  159.00  126.00  2.7722
  159.00  127.00  2.7103
  159.00  128.00  2.6536
  159.00  129.00  2.7177
  159.00  130.00  2.9027
  159.00  131.00  3.0832
  159.00  132.00  3.2593
  159.00  133.00  3.4242
  159.00  134.00  3.5780
  159.00  135.00  3.7485
  159.00  136.00  3.9357
  159.00  137.00  4.1226
  159.00  138.00  4.3093
  159.00  139.00  4.4438
  159.00  140.00  4.5260
  159.00  141.00  4.6159
  159.00  142.00  4.7133
  159.00  143.00  4.5734
  159.00  144.00  4.1962
  159.00  145.00  4.0035
  159.00  146.00  3.9952
  159.00  147.00  4.0235
  159.00  148.00  4.0882
  159.00  149.00  4.0704
  159.00  150.00  3.9701
  159.00  151.00  3.7474
  159.00  152.00  3.4026
  159.00  153.00  3.2182
  159.00  154.00  3.1942
  159.00  155.00  3.2155
  159.00  156.00  3.2821
  159.00  157.00  3.3250
  159.00  158.00  3.3442
  159.00  159.00  3.1123
  159.00  160.00  2.6295
  159.00  161.00  2.8827
  159.00  162.00  3.8719
  159.00  163.00  4.0569
  159.00  164.00  3.4378
  159.00  165.00  3.8743
  159.00  166.00  5.3666
  159.00  167.00  6.0557
  159.00  168.00  5.9419
  159.00  169.00  5.7452
  159.00  170.00  5.4657
  159.00  171.00  5.3988
  159.00  172.00  5.5443
  159.00  173.00  5.8756
  159.00  174.00  6.3926
  159.00  175.00  6.8950
  159.00  176.00  7.3829
  159.00  177.00  7.5708
  159.00  178.00  7.4588
  159.00  179.00  7.4027
  160.00    0.00  2.6121
  160.00    1.00  2.5280
  160.00    2.00  2.3599
  160.00    3.00  2.3371
  160.00    4.00  2.4598
  160.00    5.00  2.5393
  160.00    6.00  2.5758
  160.00    7.00  2.6214
  160.00    8.00  2.6761
  160.00    9.00  2.6481
  160.00   10.00  2.5373
  160.00   11.00  2.5771
  160.00   12.00  2.7676
  160.00   13.00  3.0203
  160.00   14.00  3.3352
  160.00   15.00  3.7142
  160.00   16.00  4.1571
  160.00   17.00  4.8322
  160.00   18.00  5.7395
  160.00   19.00  6.2953
  160.00   20.00  6.4996
  160.00   21.00  6.8460
  160.00   22.00  7.3345
  160.00   23.00  7.7759
  160.00   24.00  8.1704
  160.00   25.00  8.4757
  160.00   26.00  8.6918
  160.00   27.00  8.9108
  160.00   28.00  9.1328
  160.00   29.00  9.4412
  160.00   30.00  9.8360
  160.00   31.00 10.2534
  160.00   32.00 10.6937
  160.00   33.00 11.0938
  160.00   34.00 11.4540
  160.00   35.00 11.7608
  160.00   36.00 12.0143
  160.00   37.00 12.1725
  160.00   38.00 12.2354
  160.00   39.00 12.1452
  160.00   40.00 11.9019
  160.00   41.00 11.5499
  160.00   42.00 11.0892
  160.00   43.00 10.6072
  160.00   44.00 10.1038
  160.00   45.00  9.6125
  160.00   46.00  9.1334
  160.00   47.00  8.6323
  160.00   48.00  8.1091
  160.00   49.00  7.5341
  160.00   50.00  6.9071
  160.00   51.00  6.3608
  160.00   52.00  5.8951
  160.00   53.00  5.5906
  160.00   54.00  5.4474
  160.00   55.00  5.3594
  160.00   56.00  5.3268
  160.00   57.00  5.2953
  160.00   58.00  5.2650
  160.00   59.00  5.1326
  160.00   60.00  4.8983
  160.00   61.00  4.5905
  160.00   62.00  4.2091
  160.00   63.00  4.0496
  160.00   64.00  4.1119
  160.00   65.00  4.3907
  160.00   66.00  4.8860
  160.00   67.00  5.3698
  160.00   68.00  5.8423
  160.00   69.00  6.2449
  160.00   70.00  6.5777
  160.00   71.00  6.8453
  160.00   72.00  7.0480
  160.00   73.00  7.2077
  160.00   74.00  7.3245
  160.00   75.00  7.3913
  160.00   76.00  7.4082
  160.00   77.00  7.3756
  160.00   78.00  7.2934
  160.00   79.00  7.1888
  160.00   80.00  7.0618
  160.00   81.00  6.9097
  160.00   82.00  6.7326
  160.00   83.00  6.4499
  160.00   84.00  6.0614
  160.00   85.00  5.6223
  160.00   86.00  5.1323
  160.00   87.00  4.7487
  160.00   88.00  4.4714
  160.00   89.00  4.3984
  160.00   90.00  4.5295
  160.00   91.00  4.7971
  160.00   92.00  5.2011
  160.00   93.00  5.6048
  160.00   94.00  6.0081
  160.00   95.00  6.5185
  160.00   96.00  7.1359
  160.00   97.00  7.5311
  160.00   98.00  7.7039
  160.00   99.00  8.0298
  160.00  100.00  8.5085
  160.00  101.00  8.6942
  160.00  102.00  8.5867
  160.00  103.00  8.3739
  160.00  104.00  8.0557
  160.00  105.00  7.6234
  160.00  106.00  7.0770
  160.00  107.00  6.4358
  160.00  108.00  5.6999
  160.00  109.00  5.1140
  160.00  110.00  4.6781
  160.00  111.00  4.3218
  160.00  112.00  4.0450
  160.00  113.00  3.8467
  160.00  114.00  3.7269
  160.00  115.00  3.6254
  160.00  116.00  3.5420
  160.00  117.00  3.1903
  160.00  118.00  2.5704
  160.00  119.00  2.3820
  160.00  120.00  2.6251
  160.00  121.00  2.7270
  160.00  122.00  2.6877
  160.00  123.00  2.6946
  160.00  124.00  2.7478
  160.00  125.00  2.7340
  160.00  126.00  2.6533
  160.00  127.00  2.6060
  160.00  128.00  2.5923
  160.00  129.00  2.7004
  160.00  130.00  2.9304
  160.00  131.00  3.1229
  160.00  132.00  3.2778
  160.00  133.00  3.4076
  160.00  134.00  3.5123
  160.00  135.00  3.6780
  160.00  136.00  3.9047
  160.00  137.00  4.1259
  160.00  138.00  4.3417
  160.00  139.00  4.5004
  160.00  140.00  4.6021
  160.00  141.00  4.6722
  160.00  142.00  4.7106
  160.00  143.00  4.5660
  160.00  144.00  4.2384
  160.00  145.00  4.0908
  160.00  146.00  4.1232
  160.00  147.00  4.1626
  160.00  148.00  4.2091
  160.00  149.00  4.1158
  160.00  150.00  3.8827
  160.00  151.00  3.6337
  160.00  152.00  3.3688
  160.00  153.00  3.2118
  160.00  154.00  3.1626
  160.00  155.00  3.1496
  160.00  156.00  3.1728
  160.00  157.00  3.2419
  160.00  158.00  3.3570
  160.00  159.00  3.1489
  160.00  160.00  2.6178
  160.00  161.00  2.8134
  160.00  162.00  3.7357
  160.00  163.00  3.9077
  160.00  164.00  3.3292
  160.00  165.00  3.8282
  160.00  166.00  5.4046
  160.00  167.00  6.1422
  160.00  168.00  6.0409
  160.00  169.00  5.8238
  160.00  170.00  5.4910
  160.00  171.00  5.3761
  160.00  172.00  5.4789
  160.00  173.00  5.7948
  160.00  174.00  6.3237
  160.00  175.00  6.8416
  160.00  176.00  7.3484
  160.00  177.00  7.5519
  160.00  178.00  7.4523
  160.00  179.00  7.4025
  161.00    0.00  2.6121
  161.00    1.00  2.5286
  161.00    2.00  2.3615
  161.00    3.00  2.3450
  161.00    4.00  2.4791
  161.00    5.00  2.5576
  161.00    6.00  2.5807
  161.00    7.00  2.6065
  161.00    8.00  2.6351
  161.00    9.00  2.5847
  161.00   10.00  2.4552
  161.00   11.00  2.5128
  161.00   12.00  2.7574
  161.00   13.00  3.0363
  161.00   14.00  3.3496
  161.00   15.00  3.7957
  161.00   16.00  4.3744
  161.00   17.00  5.0597
  161.00   18.00  5.8516
  161.00   19.00  6.3178
  161.00   20.00  6.4583
  161.00   21.00  6.7447
  161.00   22.00  7.1770
  161.00   23.00  7.5978
  161.00   24.00  8.0069
  161.00   25.00  8.3319
  161.00   26.00  8.5729
  161.00   27.00  8.8249
  161.00   28.00  9.0880
  161.00   29.00  9.4126
  161.00   30.00  9.7987
  161.00   31.00 10.2027
  161.00   32.00 10.6247
  161.00   33.00 11.0227
  161.00   34.00 11.3968
  161.00   35.00 11.7109
  161.00   36.00 11.9649
  161.00   37.00 12.1337
  161.00   38.00 12.2174
  161.00   39.00 12.1507
  161.00   40.00 11.9339
  161.00   41.00 11.5973
  161.00   42.00 11.1409
  161.00   43.00 10.6711
  161.00   44.00 10.1880
  161.00   45.00  9.7057
  161.00   46.00  9.2243
  161.00   47.00  8.7142
  161.00   48.00  8.1755
  161.00   49.00  7.5910
  161.00   50.00  6.9609
  161.00   51.00  6.4079
  161.00   52.00  5.9320
  161.00   53.00  5.6180
  161.00   54.00  5.4659
  161.00   55.00  5.3640
